date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,mixed_type_col
18/12/2018 14:00,62.46,30.67,0.0,0.03,89.76,100.0,50400.0,Weekday,Tuesday,Medium_Load,262
18/12/2018 14:15,67.18,25.63,0.0,0.03,93.43,100.0,51300.0,Weekday,Tuesday,Medium_Load,225
18/12/2018 14:30,113.51,44.86,803.0,0.05,93.0,100.0,52200.0,Weekday,Tuesday,Medium_Load,unknown
18/12/2018 14:45,99.5,36.43,0.0,0.05,93.9,100.0,53100.0,Weekday,Tuesday,Medium_Load,783
18/12/2018 15:00,682.0,23.11,,0.03,94.68,100.0,54000.0,Weekday,Tuesday,Medium_Load,315
18/12/2018 15:15,120.82,51.19,0.0,0.06,92.08,100.0,54900.0,Weekday,Tuesday,Medium_Load,538
18/12/2018 15:30,79.45,32.51,0.0,0.04,92.55,100.0,55800.0,Weekday,Tuesday,Medium_Load,659
18/12/2018 15:45,117.68,55.62,0.0,0.05,90.41,100.0,56700.0,Weekday,Tuesday,Medium_Load,809
18/12/2018 16:00,114.08,49.86,0.0,0.05,91.63,100.0,57600.0,Weekday,Tuesday,Medium_Load,unknown
18/12/2018 16:15, 106.27 ,44.1,0.0,0.05,92.36,100.0,58500.0,Weekday, tUESDAY ,Medium_Load,unknown
18/12/2018 16:30,93.28,45.29,0.0,0.04,89.96,100.0,59400.0,Weekday,Tuesday, mEDIUM_lOAD ,
18/12/2018 16:45,127.58,56.34,0.0,0.06,91.48,100.0,60300.0,Weekday,Tuesday,Medium_Load,727
18/12/2018 17:00,94.61,41.83,0.0,0.04,, 100.0 ,61200.0,Weekday,Tuesday,Medium_Load,976
 18/12/2018 17:15 ,101.02,43.06,0.0,0.05,91.99,100.0,62100.0,Weekday,Tuesday,Maximum_Load,
18/12/2018 17:30, 112.14 ,43.74,0.0,0.05,93.16,100.0,63000.0,Weekday,Tuesday,Maximum_Load,267
18/12/2018 17:45,68.08,17.53, NAN ,0.03,96.84, 99.99 ,63900.0,Weekday, tUESDAY ,Maximum_Load,unknown
18/12/2018 18:00, 15.95 ,0.0,9.4,0.01,100.0,86.15,64800.0,Weekday,Tuesday,Maximum_Load,
18/12/2018 18:15,7.16,0.0,10.01,0.0, 100.0 ,58.18,65700.0,Weekday,Tuesday,Maximum_Load,
18/12/2018 18:30,5.58,0.0,14.9,0.0,100.0,35.07,66600.0,Weekday, tUESDAY ,Maximum_Load,160
18/12/2018 18:45,5.65,0.0,21.67,0.0,100.0,25.23,67500.0,Weekday,Tuesday,Maximum_Load,unknown
18/12/2018 19:00,5.0,0.0,21.64,0.0,100.0,22.51,68400.0,Weekday,Tuesday,Maximum_Load,18
18/12/2018 19:15,4.5,0.0,21.53,0.0, 100.0 ,20.46,69300.0,Weekday,Tuesday,Maximum_Load,738
 18/12/2018 19:30 ,4.39,0.0,21.56,0.0,100.0,19.95,70200.0,Weekday,Tuesday,Maximum_Load,
,N/A,0.0,21.6,0.0,100.0,20.09,71100.0,Weekday,Tuesday,Maximum_Load,907
18/12/2018 20:00,4.39,0.0,21.78,0.0,100.0,19.76,72000.0,Weekday,Tuesday,Maximum_Load,822
18/12/2018 20:15,4.43,0.0,21.74,0.0,100.0,19.97,72900.0,Weekday,Tuesday,Medium_Load,370
18/12/2018 20:30,4.36,0.0,21.85,0.0,100.0,19.57,73800.0,Weekday,Tuesday,Medium_Load,441
18/12/2018 20:45,4.39,0.0,21.71,0.0,100.0,19.82,74700.0,Weekday,Tuesday,Medium_Load,493
18/12/2018 21:00,4.43,0.0,,0.0,100.0,20.15,75600.0,Weekday,Tuesday,Medium_Load,293
18/12/2018 21:15,4.39, 0.0 ,21.42,0.0,100.0,20.08,76500.0,Weekday, tUESDAY ,Medium_Load,456
18/12/2018 21:30,4.46,0.0,21.6,0.0,100.0,20.22,77400.0,Weekday,Tuesday,Medium_Load,608
18/12/2018 21:45,4.39,0.0,21.6,0.0,100.0, 19.92 , 78300.0 ,Weekday,Tuesday,Medium_Load,172
18/12/2018 22:00,4.39,0.0,21.31,0.0, 100.0 ,20.18,79200.0,Weekday,Tuesday,Medium_Load,276
18/12/2018 22:15,4.25,3.46,0.4,0.0,77.55, 99.56 ,80100.0,Weekday,Tuesday,Maximum_Load,853
18/12/2018 22:30, 5.18 ,3.74,0.0,0.0,81.08,100.0,81000.0,Weekday,Tuesday,Maximum_Load,930
18/12/2018 22:45, 5.15 ,3.67,0.0,0.0,81.44,100.0,81900.0,Weekday,Tuesday,Maximum_Load,335
18/12/2018 23:00,4.14,3.64,0.04,0.0,75.1,100.0,82800.0,Weekday,Tuesday, mAXIMUM_lOAD ,920
18/12/2018 23:15,4.14,3.38,0.11,0.0,77.46,99.96, 83700.0 ,Weekday,Tuesday,Light_Load,54
18/12/2018 23:30,4.14,3.06,0.29,,80.42, 99.76 ,84600.0,Weekday,Tuesday,Light_Load,602
18/12/2018 23:45,4.1,3.17,0.22,0.0,79.11,99.86,85500.0,Weekday,Tuesday,Light_Load,433
18/12/2018 00:00,4.14,3.2,0.22,0.0,79.12,99.86,0.0,Weekday,Tuesday,Light_Load,bad
19/12/2018 00:15,4.14, 3.35 ,0.11,0.0,77.74,,900.0,Weekday,Wednesday,Light_Load,bad
19/12/2018 00:30,4.14,3.42,0.11,0.0,77.1,99.96,1800.0,Weekday,Wednesday,Light_Load,588
19/12/2018 00:45,4.14,3.46, 0.07 ,0.0,76.73,99.99,2700.0,Weekday,Wednesday,Light_Load,695
19/12/2018 01:00,4.21,3.49,0.04,0.0, 76.99 , 100.0 ,3600.0,Weekday, wEDNESDAY ,Light_Load,264
19/12/2018 01:15,4.14,3.56,0.04,0.0,75.82,100.0,4500.0,Weekday,Wednesday,Light_Load,501
19/12/2018 01:30,4.14,3.46,0.07, 0.0 ,76.73,99.99,5400.0,Weekday,Wednesday,Light_Load,901
19/12/2018 01:45,4.18, 3.46 ,0.07,0.0,77.03,99.99,6300.0,Weekday,Wednesday,Light_Load,781
19/12/2018 02:00,4.18,3.38,,0.0,77.76,99.97,7200.0,Weekday,Wednesday,Light_Load,751
19/12/2018 02:15,4.93,3.35,0.0,0.0,82.71,100.0,8100.0, wEEKDAY ,Wednesday,Light_Load,bad
19/12/2018 02:30,5.26, 3.42 ,0.04,0.0,83.84,100.0, 9000.0 ,Weekday,Wednesday, lIGHT_lOAD ,759
19/12/2018 02:45,4.14,3.35,0.07,0.0,77.74,99.99,9900.0,Weekday,Wednesday,Light_Load,unknown
19/12/2018 03:00,4.14,3.42,0.11,0.0,77.1,99.96,10800.0,Weekday,Wednesday,Light_Load,444
19/12/2018 03:15,4.1,3.46,0.07,0.0,76.42,99.99,11700.0,Weekday,Wednesday,Light_Load,978
19/12/2018 03:30,4.25,3.6,0.04,0.0,76.3,100.0,12600.0, wEEKDAY ,Wednesday,Light_Load,183
19/12/2018 03:45,3.82,3.02,0.07,0.0,78.45,99.98,13500.0,Weekday,,Light_Load,238
19/12/2018 04:00,3.49,2.41,0.07,0.0,82.29,99.98,14400.0,Weekday,Wednesday,Light_Load,765
19/12/2018 04:15,3.42,2.41,0.04,0.0,81.74,99.99,15300.0, wEEKDAY ,Wednesday,Light_Load,821
19/12/2018 04:30,3.42,2.48,0.04,0.0,80.96, 99.99 ,16200.0,Weekday,Wednesday,Light_Load,741
19/12/2018 04:45,3.49, 2.38 ,0.11,0.0,82.62,99.95,17100.0,Weekday,Wednesday,Light_Load,305
19/12/2018 05:00,3.38,2.3,0.11,0.0,82.67,99.95,18000.0,Weekday,Wednesday,Light_Load,543
19/12/2018 05:15,3.42, 2.38 ,0.04,0.0,82.08,99.99,18900.0,Weekday,Wednesday,Light_Load,733
19/12/2018 05:30,3.38,2.3,0.11,0.0,82.67,99.95,19800.0,Weekday,Wednesday,Light_Load,198
19/12/2018 05:45,3.42,2.23,0.18,0.0,83.77,99.86, 20700.0 ,Weekday,Wednesday,Light_Load,888
19/12/2018 06:00,3.42,2.2,0.25,0.0,84.1, 99.73 ,21600.0,Weekday,Wednesday,Light_Load,688
19/12/2018 06:15,4.07, 2.77 ,0.0,0.0,82.67,100.0,22500.0,Weekday,Wednesday,Light_Load,28
19/12/2018 06:30,4.18,2.92,0.0,0.0, 81.98 ,100.0,23400.0,Weekday,Wednesday,Light_Load,712
19/12/2018 06:45,3.96,2.95,0.14,0.0,80.19,99.94,24300.0,Weekday,Wednesday,Light_Load,728
19/12/2018 07:00,4.1,3.13,0.14,0.0,79.49,99.94,25200.0,Weekday,Wednesday,Light_Load,363
19/12/2018 07:15,4.1,2.81,0.29,0.0,82.49,99.75,26100.0,Weekday,Wednesday,Light_Load,512
19/12/2018 07:30,4.07,2.84,0.29,0.0,82.01, 99.75 ,27000.0,Weekday,Wednesday,Light_Load,126
19/12/2018 07:45,5.76,2.92,0.32,0.0,89.19,99.85,27900.0,Weekday, wEDNESDAY ,Light_Load,80
19/12/2018 08:00,6.23,2.66,0.5,0.0,?,99.68,28800.0,Weekday,Wednesday,Light_Load,653
19/12/2018 08:15,36.14,25.45,0.14,0.02, 81.76 ,100.0,29700.0,Weekday,Wednesday,Light_Load,288
19/12/2018 08:30,70.81,51.95,0.0,0.03,80.63,100.0,30600.0,Weekday,Wednesday,Light_Load,198
19/12/2018 08:45,59.54,36.25,0.0,0.03,85.41,100.0,31500.0,Weekday,Wednesday,Light_Load,817
19/12/2018 09:00,63.86,23.51,0.0,0.03,93.84,100.0,32400.0,Weekday,Wednesday,Light_Load,
19/12/2018 09:15,77.4,42.88,0.0,0.04,87.47,100.0, 33300.0 ,Weekday,Wednesday,Medium_Load,178
19/12/2018 09:30,65.23,32.65,0.0,0.03,89.42,100.0,34200.0,Weekday,Wednesday,Medium_Load,205
19/12/2018 09:45,69.3,37.66,0.0,0.03,87.86,100.0,,Weekday,Wednesday,Medium_Load,847
19/12/2018 10:00,61.13,26.89,0.0, 0.03 ,91.54,100.0,36000.0,Weekday,Wednesday,Medium_Load,unknown
 19/12/2018 10:15 ,61.16,25.74,0.0,0.03,92.17,100.0,36900.0,Weekday,Wednesday,Maximum_Load,358
19/12/2018 10:30,70.42,31.46,0.0,0.03,91.3,100.0,37800.0,Weekday,Wednesday,Maximum_Load,248
 19/12/2018 10:45 ,63.68,27.65,,0.03,91.73,100.0,38700.0,Weekday,Wednesday,Maximum_Load,118
19/12/2018 11:00,83.09, 43.96 ,0.0,0.04,88.39,100.0, 39600.0 , wEEKDAY ,Wednesday,Maximum_Load,609
19/12/2018 11:15,140.8,69.77,0.0,0.06,89.6,100.0,40500.0,Weekday,Wednesday,Maximum_Load,bad
19/12/2018 11:30,110.88,47.02,0.0,0.05,92.06,100.0,41400.0,Weekday,Wednesday,Maximum_Load,382
19/12/2018 11:45,115.13,52.09,0.0,0.05,91.11,100.0,42300.0, wEEKDAY ,Wednesday,Maximum_Load,unknown
19/12/2018 12:00,101.99,48.56,0.0,0.05, 90.29 ,100.0,43200.0,Weekday,Wednesday,Maximum_Load,916
19/12/2018 12:15,12.13,1.3,16.7,0.01,99.43,58.77,44100.0,Weekday,,Medium_Load,
19/12/2018 12:30,6.66,0.0,21.06,0.0,100.0,30.15,45000.0,Weekday,Wednesday,Medium_Load,548
19/12/2018 12:45,6.8,0.0,20.59,0.0,100.0,31.36,45900.0,Weekday,Wednesday,Medium_Load,
19/12/2018 13:00,6.98,0.0,20.52,0.0, 100.0 ,32.2,46800.0,Weekday,Wednesday,Medium_Load,737
19/12/2018 13:15,62.42,21.71,7.38,0.03,94.45,99.31,47700.0,Weekday,Wednesday, mEDIUM_lOAD ,468
19/12/2018 13:30,116.46,53.03,0.0,0.05,91.01,100.0,48600.0,Weekday,Wednesday,Medium_Load,bad
19/12/2018 13:45,89.86,36.76,0.0,0.04,92.56,100.0,49500.0,Weekday,Wednesday,Medium_Load,359
19/12/2018 14:00, 98.03 ,51.37,0.0,0.04,88.58,100.0,50400.0,Weekday,Wednesday,Medium_Load,unknown
19/12/2018 14:15,149.18,74.56,0.0,0.07,89.45,100.0,51300.0,Weekday,Wednesday,Medium_Load,352
19/12/2018 14:30,116.64,48.85,0.0,0.05,92.24,100.0,52200.0,Weekday,Wednesday, mEDIUM_lOAD ,731
19/12/2018 14:45,105.48,45.58,0.0,0.05,N/A,100.0,53100.0,Weekday,Wednesday,Medium_Load,689
19/12/2018 15:00,145.22, 70.67 ,0.0,0.07,89.92,100.0,54000.0,Weekday,Wednesday,Medium_Load,
19/12/2018 15:15,101.38,39.92,0.0,0.05,93.05,100.0,54900.0,Weekday,Wednesday,Medium_Load,
19/12/2018 15:30,130.46,60.23,0.0,0.06, 90.79 ,100.0,55800.0,Weekday,Wednesday, mEDIUM_lOAD ,
 19/12/2018 15:45 ,115.24,50.98, 0.0 ,0.05,91.45,100.0,56700.0,Weekday,Wednesday,Medium_Load,843
19/12/2018 16:00,125.21,58.43,0.0,0.06,90.62,100.0,57600.0,Weekday,Wednesday,Medium_Load,258
 19/12/2018 16:15 ,133.56,64.4,0.0, 0.06 ,90.08,100.0,58500.0,Weekday,Wednesday,Medium_Load,bad
19/12/2018 16:30,81.65,40.18,0.0,0.04,89.72,,59400.0,Weekday,Wednesday,Medium_Load,694
19/12/2018 16:45,62.68,31.07,0.0,0.03,89.6,100.0,60300.0,Weekday,Wednesday,Medium_Load,unknown
19/12/2018 17:00,,50.69,0.0,0.06,92.72,100.0,61200.0,Weekday,Wednesday,Medium_Load,163
19/12/2018 17:15, 68.0 ,16.88,0.0,0.03,97.05,100.0,62100.0,Weekday,Wednesday,Maximum_Load,
 19/12/2018 17:30 , 40.5 ,4.21,0.83,0.02,99.46,99.98,63000.0,Weekday,Wednesday,Maximum_Load,321
19/12/2018 17:45,31.68,0.04,4.39,0.01,100.0,99.05,63900.0,Weekday,Wednesday,Maximum_Load,bad
19/12/2018 18:00,26.82,1.73, 4.21 ,0.01,,98.79,64800.0,Weekday,Wednesday,Maximum_Load,unknown
19/12/2018 18:15,,0.0,11.74,0.0,100.0,45.39,65700.0, wEEKDAY ,Wednesday,Maximum_Load,828
19/12/2018 18:30,5.47, 0.0 ,15.08,0.0,100.0,34.1,66600.0,Weekday,Wednesday,Maximum_Load,423
19/12/2018 18:45,5.54,0.0,22.21,0.0,100.0,24.2,67500.0,Weekday,Wednesday,Maximum_Load,841
19/12/2018 19:00,5.44, 0.0 ,22.21,invalid, 100.0 ,23.79,68400.0,Weekday,Wednesday,Maximum_Load,240
19/12/2018 19:15,5.47,0.0,22.14,0.0,100.0,23.99,69300.0,Weekday, wEDNESDAY ,Maximum_Load,unknown
 19/12/2018 19:30 ,5.47,0.0,22.21,0.0,100.0, ? ,70200.0,Weekday,Wednesday,Maximum_Load,125
19/12/2018 19:45,5.4,0.0,22.28,0.0,100.0,23.56, 71100.0 ,Weekday,Wednesday,Maximum_Load,bad
19/12/2018 20:00,5.33,0.0,22.36,0.0,100.0,23.19,72000.0,Weekday,Wednesday,Maximum_Load,454
19/12/2018 20:15,5.36,0.0,22.25, 0.0 ,100.0,23.42,72900.0,Weekday,Wednesday,Medium_Load,unknown
19/12/2018 20:30,5.33,0.0,22.32,0.0,100.0,23.23,73800.0,Weekday,Wednesday,Medium_Load,399
 19/12/2018 20:45 ,5.44,0.0,22.18,0.0,100.0,23.82,74700.0,Weekday,Wednesday,Medium_Load,976
19/12/2018 21:00,5.4,0.0,22.21,0.0,100.0,23.63,75600.0,Weekday,Wednesday,Medium_Load,46
19/12/2018 21:15,5.4,0.0,22.1,0.0,100.0,23.74,76500.0,Weekday,Wednesday,Medium_Load,826
19/12/2018 21:30,5.04,0.0,21.96,0.0,100.0,22.37,77400.0, wEEKDAY ,Wednesday,Medium_Load,112
19/12/2018 21:45,4.25,0.0,21.96,0.0,100.0,19.0,78300.0,Weekday,Wednesday,Medium_Load,519
19/12/2018 22:00,,0.0,21.38,0.0,100.0,20.11,79200.0, wEEKDAY ,Wednesday,Medium_Load,495
19/12/2018 22:15,4.03,2.99,0.58,0.0,80.31,98.98,80100.0,Weekday,Wednesday,Maximum_Load,45
19/12/2018 22:30,4.03,2.99,0.32,?,80.31,99.69,81000.0,Weekday,Wednesday,Maximum_Load,
19/12/2018 22:45, 3.96 ,2.95,0.36,0.0,80.19,99.59,81900.0, wEEKDAY ,Wednesday, mAXIMUM_lOAD ,bad
19/12/2018 23:00,4.07,2.84,0.36,0.0,82.01,99.61,82800.0,Weekday,Wednesday,Maximum_Load,155
19/12/2018 23:15,4.03,2.56,0.5,609.0,84.41,99.24,83700.0,Weekday,Wednesday,Light_Load,944
19/12/2018 23:30,3.92,2.3,0.61,0.0,86.25,98.81,84600.0,Weekday,Wednesday,Light_Load,
19/12/2018 23:45,3.96,2.34,0.58,0.0,86.09,98.94, 85500.0 ,Weekday,Wednesday,Light_Load,368
19/12/2018 00:00,3.92,2.45,0.54,0.0,84.8,99.06,0.0,Weekday,Wednesday,Light_Load,343
20/12/2018 00:15,4.03,2.66,0.4,0.0, 83.46 ,99.51,900.0,Weekday,Thursday,Light_Load,183
20/12/2018 00:30,4.03,2.77, 0.36 ,0.0,82.41,99.6,1800.0,Weekday,Thursday,Light_Load,482
20/12/2018 00:45,4.0,2.74,34.800000000000004,0.0,82.5,99.5,2700.0,Weekday,Thursday,Light_Load,278
20/12/2018 01:00,4.0,2.77,0.4,0.0,82.21,99.5,3600.0,Weekday,Thursday,Light_Load,bad
20/12/2018 01:15,4.0,2.84,0.32,0.0,81.54,99.68,4500.0,Weekday,Thursday,Light_Load,
20/12/2018 01:30,4.1,3.02,0.25,0.0,80.52,99.81,5400.0,Weekday,Thursday,Light_Load,unknown
20/12/2018 01:45,4.0,2.84,0.36,0.0,81.54,99.6,6300.0,Weekday,Thursday,Light_Load,bad
20/12/2018 02:00, 4.07 ,2.92,0.32,0.0,81.25,99.69, 7200.0 ,Weekday,Thursday,,unknown
20/12/2018 02:15,4.43,2.84,0.18,0.0,84.19,99.92,8100.0,Weekday,Thursday,Light_Load,695
20/12/2018 02:30,5.18,2.74,0.0,0.0,88.4,100.0,9000.0,Weekday,Thursday,Light_Load,226
20/12/2018 02:45, 4.1 ,3.02,0.25,0.0,80.52,99.81,9900.0,Weekday,Thursday,Light_Load,891
20/12/2018 03:00,4.0,3.13,0.22,0.0,78.75,99.85,10800.0,Weekday,Thursday,Light_Load,bad
20/12/2018 03:15,4.1,3.2,0.22,0.0,78.83, 99.86 ,11700.0,Weekday,Thursday,Light_Load,unknown
20/12/2018 03:30,4.03,3.17,0.22,0.0,78.6, 99.85 ,12600.0,Weekday,Thursday, lIGHT_lOAD ,895
20/12/2018 03:45,4.1,3.13,0.18,0.0,79.49,99.9,13500.0,Weekday,Thursday,Light_Load,774
20/12/2018 04:00,3.31,2.27,0.18,0.0,82.47,99.85,14400.0,Weekday,Thursday,Light_Load,441
20/12/2018 04:15,3.35, 2.23 ,,0.0,83.24,99.79,15300.0,Weekday,Thursday,Light_Load,
20/12/2018 04:30,3.46,2.23,0.22,0.0,84.05,99.8,16200.0,Weekday,Thursday,Light_Load,8
20/12/2018 04:45,3.38,2.3,0.14,0.0,82.67,99.91,17100.0,Weekday, tHURSDAY ,Light_Load,969
 20/12/2018 05:00 ,3.35,2.27,0.14,0.0,82.78,99.91,18000.0,Weekday,Thursday,Light_Load,unknown
20/12/2018 05:15,3.35,2.3,0.14,0.0,82.44,99.91, 18900.0 ,Weekday,Thursday,Light_Load,70
20/12/2018 05:30,3.38, 2.34 ,0.07,0.0,82.22,99.98,19800.0,Weekday,Thursday,Light_Load,9
20/12/2018 05:45,3.38,2.23,0.22,0.0, 83.47 ,99.79,20700.0,Weekday,Thursday,Light_Load,236
,3.92,2.59,0.07,0.0,83.43,99.98,21600.0,Weekday,Thursday,Light_Load,24
20/12/2018 06:15,3.67,2.34,,0.0,84.32,99.93,22500.0,Weekday,Thursday,Light_Load,bad
20/12/2018 06:30,3.35,2.09,0.32,0.0,84.84,99.55,23400.0,Weekday,Thursday,Light_Load,752
20/12/2018 06:45,4.0,2.84,0.29,0.0,81.54,99.74,24300.0,Weekday,Thursday,Light_Load,368
20/12/2018 07:00,4.03,2.84,0.32,0.0,81.74,99.69,25200.0,Weekday,Thursday,Light_Load,unknown
20/12/2018 07:15,3.96,2.7,0.36,0.0,82.62,99.59, 26100.0 ,Weekday,Thursday,Light_Load,177
20/12/2018 07:30,4.18,2.59,0.4,0.0,85.0,99.55,27000.0, wEEKDAY ,Thursday,Light_Load,
20/12/2018 07:45,4.79, 2.45 ,0.54,0.0,89.03,99.37,27900.0,Weekday,Thursday,Light_Load,unknown
20/12/2018 08:00,5.87,2.41,0.58,0.0,92.51,99.52,28800.0,Weekday, tHURSDAY ,Light_Load,681
20/12/2018 08:15,39.49,26.78,0.11,0.02,82.76,100.0,29700.0,Weekday,Thursday,Light_Load,485
 20/12/2018 08:30 , 79.85 ,60.98,0.0,0.04,79.48,100.0,30600.0,Weekday,Thursday,Light_Load,
20/12/2018 08:45,66.96,47.16,0.0,0.03,81.76,100.0,31500.0,Weekday,Thursday,Light_Load,
20/12/2018 09:00,63.14,25.81,0.0,0.03,92.56,100.0,32400.0,Weekday,Thursday,Light_Load,636
20/12/2018 09:15,64.12,28.98,0.0,0.03,91.13, 100.0 ,33300.0,Weekday,Thursday,Medium_Load,960
20/12/2018 09:30,64.37,28.91,0.0,0.03,91.22,100.0,34200.0, wEEKDAY ,Thursday,Medium_Load,678
20/12/2018 09:45,83.16,44.57,0.0, 0.04 ,88.14,100.0,35100.0,Weekday,Thursday, mEDIUM_lOAD ,165
20/12/2018 10:00,71.14,37.12,0.0,0.03,,100.0,36000.0,Weekday,Thursday,Medium_Load,491
20/12/2018 10:15,58.72,23.54,0.0,0.03, 92.82 ,100.0,36900.0,Weekday,Thursday,Maximum_Load,702
20/12/2018 10:30,68.72,32.33,0.0,0.03,90.49, 100.0 , 37800.0 ,Weekday,Thursday,Maximum_Load,209
20/12/2018 10:45,75.53,36.22,0.0,0.03,90.17,100.0,38700.0,Weekday,Thursday,Maximum_Load,unknown
20/12/2018 11:00,77.51,43.7,0.0,0.04,87.11,100.0,39600.0,Weekday,Thursday, mAXIMUM_lOAD ,789
20/12/2018 11:15,64.4,29.63,0.0,0.03,90.85,100.0,40500.0,Weekday,Thursday,Maximum_Load,unknown
20/12/2018 11:30,63.0,26.32,0.0,0.03,92.27,100.0,41400.0,Weekday,Thursday,Maximum_Load,bad
20/12/2018 11:45,71.46,35.5,0.0,0.03,89.56,100.0,42300.0,Weekday,Thursday,Maximum_Load,
 20/12/2018 12:00 ,71.06,35.03,0.18,0.03,89.69,100.0,43200.0,Weekday,Thursday,Maximum_Load,332
20/12/2018 12:15,16.96,0.25, 14.22 ,0.01,99.99, 76.63 ,44100.0,Weekday,Thursday,Medium_Load,579
20/12/2018 12:30,7.67,671.0,20.56,0.0,100.0,34.95,45000.0,Weekday,Thursday,Medium_Load,
20/12/2018 12:45,7.49,0.0,20.63,0.0,100.0,34.13,45900.0,Weekday,Thursday,Medium_Load,189
20/12/2018 13:00,6.66, 0.0 ,21.06,0.0, 100.0 ,30.15,46800.0,Weekday,Thursday,Medium_Load,111
20/12/2018 13:15,42.7,15.8,7.92,0.02, 93.79 ,98.32,47700.0,Weekday,Thursday,Medium_Load,960
20/12/2018 13:30,63.07,27.43,0.0,0.03,91.7,100.0,48600.0,Weekday,Thursday,Medium_Load,782
20/12/2018 13:45,71.5,31.25,0.0,0.03,91.63,100.0,49500.0,Weekday,Thursday,Medium_Load,329
20/12/2018 14:00,76.9,37.15,0.0,0.04,90.04,100.0,50400.0,Weekday,Thursday,Medium_Load,525
20/12/2018 14:15,63.5,29.52,0.0,0.03,90.68,6700.0,51300.0,,Thursday,Medium_Load,294
20/12/2018 14:30,78.41,41.76,0.0,0.04,88.26,100.0,52200.0,Weekday,Thursday,Medium_Load,859
20/12/2018 14:45,73.4,35.28,0.0,0.03,90.13,100.0,53100.0,Weekday,Thursday,Medium_Load,640
20/12/2018 15:00,64.44,30.56,0.0,0.03,90.35,100.0,54000.0,Weekday,,Medium_Load,632
20/12/2018 15:15,60.26,26.46,0.0,0.03,91.56,100.0,54900.0,Weekday,Thursday,Medium_Load,103
20/12/2018 15:30,58.9,26.68,0.0,0.03, 91.09 ,100.0,55800.0,Weekday,Thursday, mEDIUM_lOAD ,662
20/12/2018 15:45,60.59,25.6,0.0,0.03,,100.0,56700.0,Weekday,Thursday,Medium_Load,183
20/12/2018 16:00,56.92,23.58,0.0,0.03,92.39,100.0,57600.0,Weekday,Thursday,Medium_Load,586
20/12/2018 16:15,60.08, 26.57 ,0.0,0.03,91.46,100.0,58500.0,Weekday,Thursday,Medium_Load,184
20/12/2018 16:30,58.68,27.11,0.0,0.03,90.78,100.0,59400.0,Weekday,Thursday,,579
20/12/2018 16:45,57.56,25.09,0.0,0.03,91.67,100.0,60300.0,Weekday,Thursday,Medium_Load,896
20/12/2018 17:00,46.51,15.48,0.0,0.02,94.88,,61200.0,Weekday,Thursday,Medium_Load,838
20/12/2018 17:15,58.07,21.89,0.0,0.03,93.57,100.0,3974400.0,Weekday,Thursday,Maximum_Load,91
20/12/2018 17:30,41.22,5.65,0.07,0.02,99.07,100.0,63000.0,Weekday,Thursday,Maximum_Load,627
20/12/2018 17:45,41.51,5.08,0.0,0.02,99.26,100.0,63900.0,Weekday,Thursday,Maximum_Load,576
20/12/2018 18:00,24.8,2.84,4.79,0.01,99.35,98.19,64800.0,Weekday,Thursday, mAXIMUM_lOAD ,282
20/12/2018 18:15,5.44,0.0,11.63,0.0,100.0,42.37,65700.0,Weekday,Thursday,Maximum_Load,69
20/12/2018 18:30,5.18,0.0,15.26,0.0,100.0,32.14,66600.0,Weekday,Thursday,Maximum_Load,
20/12/2018 18:45,5.29,0.0,22.14,0.0,100.0,23.24,67500.0,Weekday,Thursday,Maximum_Load,
20/12/2018 19:00,5.29,0.0,22.14,0.0,100.0,23.24,68400.0,Weekday,Thursday,Maximum_Load,517
20/12/2018 19:15,5.29,0.0,22.21,0.0,100.0,23.17,69300.0,Weekday,Thursday,Maximum_Load,177
20/12/2018 19:30,4.18,0.0,22.25,0.0,100.0,18.46,70200.0,Weekday,Thursday,Maximum_Load,494
20/12/2018 19:45,4.07,0.0,22.14,0.0,100.0, 18.08 ,71100.0,Weekday,Thursday, mAXIMUM_lOAD ,481
20/12/2018 20:00,4.1,0.0,22.07,0.0,100.0,18.26,72000.0,Weekday,Thursday,Maximum_Load,
20/12/2018 20:15,4.07,0.0,22.1,0.0,100.0,18.11,NULL,Weekday,Thursday,Medium_Load,749
20/12/2018 20:30,4.18,0.0,22.1,0.0, 100.0 ,18.58,73800.0,Weekday,Thursday,Medium_Load,
20/12/2018 20:45,4.1,0.0,22.03,0.0,100.0,18.3,74700.0,Weekday,Thursday, NAN ,848
20/12/2018 21:00,4.1,0.0,21.89, 0.0 ,100.0,18.41,75600.0,Weekday,Thursday,Medium_Load,853
20/12/2018 21:15,4.14,0.0,21.89,0.0,100.0,18.58,76500.0,Weekday,Thursday,Medium_Load,306
20/12/2018 21:30,4.14,0.0,21.78,0.0,100.0,18.67,77400.0,Weekday,Thursday,Medium_Load,unknown
 20/12/2018 21:45 ,4.21,0.0,21.82,0.0,100.0,18.94,78300.0,Weekday,Thursday,Medium_Load,744
20/12/2018 22:00,4.18,0.0,21.28,0.0,100.0,19.27,79200.0,Weekday, tHURSDAY ,Medium_Load,919
20/12/2018 22:15,3.85,2.88,0.65,0.0,80.07,,7769700.0,Weekday,Thursday,Maximum_Load,
20/12/2018 22:30,3.85,3.02,0.25,0.0,78.68,99.79,81000.0,Weekday,Thursday,Maximum_Load,bad
